,additionDate,biotoolsCURIE,biotoolsID,collectionID,confidence_flag,description,documentation,function,homepage,lastUpdate,name,owner,publication,toolType,topic,editPermission.type,credit,language,license,accessibility,cost,link,editPermission.authors,operatingSystem,download,version,elixirNode,elixirPlatform,maturity,validated,otherID,relation,elixirCommunity
159,2021-05-05T10:51:07Z,biotools:covid-19riskprediction,covid-19riskprediction,"['MATLAB', 'File Exchange']",,Covid-19RiskPrediction is a MATLAB script for COVID-19 Patient/Non-Patient Risk Prediction using AI.,,,https://www.mathworks.com/matlabcentral/fileexchange/74754-covid-19riskprediction,2021-05-13T16:49:29Z,Covid-19RiskPrediction,Kigaard,,['Script'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Mathematics', 'uri': 'http://edamontology.org/topic_3315'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]",private,"[{'name': 'Amburose Sekar', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/2597911-amburose-sekar'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),"[{'type': ['Repository'], 'url': 'https://github.com/amburosesekar/Covid-19RiskPrediction'}, {'type': ['Issue tracker'], 'url': 'https://github.com/amburosesekar/Covid-19RiskPrediction/issues'}]",,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/34e87d04-814b-4b40-b24c-1443efeefa2d/8ee6eb13-1d69-468c-84f0-d63fc6a209ae/images/screenshot.gif'}]",['1.1.0'],,,,,,,
160,2021-01-18T11:02:58Z,biotools:covid-19-bioreproducibility,covid-19-bioreproducibility,,tool,"Covid-19.bioreproducibility.org is a web resource for SARS-CoV-2-related structural models. Structural biologists have already determined hundreds of experimental X‐ray, cryo‐EM, and NMR structures of proteins and nucleic acids related to this coronavirus, and this number is still growing. The system can help biomedical researchers, who may not necessarily be experts in structural biology, navigate through the flood of structural models. It aggregates expert‐verified information about SARS‐CoV‐2‐related macromolecular models. In this article,",,"[{'operation': [{'term': 'Protein structure validation', 'uri': 'http://edamontology.org/operation_0321'}, {'term': 'Virtual screening', 'uri': 'http://edamontology.org/operation_3938'}, {'term': 'Protein modelling', 'uri': 'http://edamontology.org/operation_0477'}, {'term': 'Deposition', 'uri': 'http://edamontology.org/operation_3431'}, {'term': 'Phasing', 'uri': 'http://edamontology.org/operation_3454'}]}]",http://Covid-19.bioreproducibility.org,2021-02-17T20:30:21Z,Covid-19.bioreproducibility.org,Kigaard,"[{'doi': '10.1002/PRO.3959', 'metadata': {'abstract': '© 2020 The Protein SocietyThe COVID-19 pandemic has triggered numerous scientific activities aimed at understanding the SARS-CoV-2 virus and ultimately developing treatments. Structural biologists have already determined hundreds of experimental X-ray, cryo-EM, and NMR structures of proteins and nucleic acids related to this coronavirus, and this number is still growing. To help biomedical researchers, who may not necessarily be experts in structural biology, navigate through the flood of structural models, we have created an online resource, covid19.bioreproducibility.org, that aggregates expert-verified information about SARS-CoV-2-related macromolecular models. In this article, we describe this web resource along with the suite of tools and methodologies used for assessing the structures presented therein.', 'authors': [{'name': 'Brzezinski D.'}, {'name': 'Kowiel M.'}, {'name': 'Cooper D.R.'}, {'name': 'Cymborowski M.'}, {'name': 'Grabowski M.'}, {'name': 'Wlodawer A.'}, {'name': 'Dauter Z.'}, {'name': 'Shabalin I.G.'}, {'name': 'Gilski M.'}, {'name': 'Rupp B.'}, {'name': 'Jaskolski M.'}, {'name': 'Minor W.'}], 'citationCount': 9, 'date': '2021-01-01T00:00:00Z', 'journal': 'Protein Science', 'title': 'Covid-19.bioreproducibility.org: A web resource for SARS-CoV-2-related structural models'}, 'pmcid': 'PMC7537053', 'pmid': '32981130'}]",,"[{'term': 'NMR', 'uri': 'http://edamontology.org/topic_0593'}, {'term': 'Small molecules', 'uri': 'http://edamontology.org/topic_0154'}, {'term': 'Medicinal chemistry', 'uri': 'http://edamontology.org/topic_0209'}, {'term': 'Nucleic acid structure analysis', 'uri': 'http://edamontology.org/topic_0097'}, {'term': 'Medicine', 'uri': 'http://edamontology.org/topic_3303'}]",private,"[{'email': 'wladek@iwonka.med.virginia.edu', 'name': 'Wladek Minor', 'orcidid': 'https://orcid.org/0000-0001-7075-7090', 'typeEntity': 'Person'}]",,,,,"[{'type': ['Other'], 'url': 'http://covid19.bioreproducibility.org'}]",,,,,,,,,,,
161,2021-05-05T10:46:54Z,biotools:covid19-spread-visualizer,covid19-spread-visualizer,"['MATLAB', 'File Exchange', 'COVID-19']",tool,Visualize the spread of COVID 19,,"[{'operation': [{'term': 'Visualisation', 'uri': 'http://edamontology.org/operation_0337'}]}]",https://www.mathworks.com/matlabcentral/fileexchange/75431-hbarlivecovid19v3,2021-05-07T12:36:08Z,COVID19 spread visualizer,Kigaard,,['Library'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]",private,"[{'name': 'Lateef Adewale Kareem', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/2376472-lateef-adewale-kareem'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),,,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/fdaacd5a-64df-4509-8e2d-ddd7aca1d25e/6ca4ebbc-7470-4984-b6e7-8160b28e2b3b/images/screenshot.png'}]",['1.0.0'],,,,,,,
162,2021-05-05T10:46:44Z,biotools:covid19data,covid19data,"['MATLAB', 'File Exchange', 'COVID-19']",tool,Matlab tool to download and plot Covid-19 data,,"[{'operation': [{'term': 'Visualisation', 'uri': 'http://edamontology.org/operation_0337'}]}]",https://www.mathworks.com/matlabcentral/fileexchange/74935-covid19data,2021-05-06T19:40:14Z,covid19data,Kigaard,,['Library'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]",private,"[{'name': 'Matthias Chung', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/3657573-matthias-chung'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),"[{'type': ['Other'], 'url': 'https://github.com/CSSEGISandData/COVID-19'}, {'type': ['Repository'], 'url': 'https://github.com/matthiaschung/covid19data'}, {'type': ['Issue tracker'], 'url': 'https://github.com/matthiaschung/covid19data/issues'}]",,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/ca5a8411-e4b5-4b39-9996-2120f7b0bc05/1dd9c447-30f6-47ef-a08b-ca24d1d81725/images/screenshot.jpg'}]",['1.0.0'],,,,,,,
163,2021-05-05T11:06:58Z,biotools:fitviruscovid19,fitviruscovid19,"['MATLAB', 'File Exchange', 'COVID-19']",,Estimation of coronavirus COVID-19 epidemic evaluation by the SIR model,,"[{'operation': [{'term': 'Regression analysis', 'uri': 'http://edamontology.org/operation_3659'}]}]",https://www.mathworks.com/matlabcentral/fileexchange/74658-fitviruscovid19,2021-05-24T11:40:27Z,fitVirusCOVID19,Kigaard,,['Library'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Mathematics', 'uri': 'http://edamontology.org/topic_3315'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]",private,"[{'name': 'milan batista', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/3576565-milan-batista'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),,,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/4cac6ad5-2620-45eb-9995-969689458f18/9a9c9168-c835-402d-a57b-b379a3d753c6/images/screenshot.jpg'}]",['5.2.1'],,,,,,,
164,2021-05-05T10:50:36Z,biotools:covid19-india-spread-animation,covid19-india-spread-animation,"['MATLAB', 'File Exchange', 'COVID-19']",,MATLAB script for generating an animation displaying the spread of COVID-19 India and save it as Vid file.,,"[{'operation': [{'term': 'Visualisation', 'uri': 'http://edamontology.org/operation_0337'}]}]",https://www.mathworks.com/matlabcentral/fileexchange/75112-covid19-india-spread-animation,2021-05-10T08:39:56Z,COVID19 India Spread Animation,Kigaard,,['Library'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Zoology', 'uri': 'http://edamontology.org/topic_3500'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}]",private,"[{'name': 'Siddharth Kumar', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/10596875-siddharth-kumar'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),,,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/5b2370f6-8351-49e3-a2bd-f2850f4e6691/ceb299a6-d00d-4843-8250-2271bc68f1ce/images/screenshot.jpg'}]",['1.0.0'],,,,,,,
165,2021-05-05T10:47:05Z,biotools:simcovid,simcovid,"['MATLAB', 'File Exchange', 'COVID-19']",,"This package is used for simulating, tracking, and estimating the COVID-19 spread worldwide in a generalized, easy, and efficient way.",,"[{'operation': [{'term': 'Modelling and simulation', 'uri': 'http://edamontology.org/operation_2426'}, {'term': 'Visualisation', 'uri': 'http://edamontology.org/operation_0337'}]}]",https://www.mathworks.com/matlabcentral/fileexchange/75025-simcovid-6-0,2021-05-07T13:00:52Z,SimCOVID,Kigaard,"[{'doi': '10.1101/2020.04.13.20063354', 'type': ['Primary']}]",['Library'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Mathematics', 'uri': 'http://edamontology.org/topic_3315'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]",private,"[{'name': 'Ismael Abdulrahman', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/16602986-ismael-abdulrahman'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),,,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/c4906bd9-d9a7-490a-930f-8ed288f12694/0c58756d-bbdf-4630-acef-0fd698163e7d/images/1609086441.jpg'}]",['6.19'],,,,,,,
166,2021-05-05T11:04:52Z,biotools:covid19-data-fitting,covid19-data-fitting,"['MATLAB', 'File Exchange', 'COVID-19']",,"Linear, exponential, logistic, Gompertz, Gauss, Fourier models fitted to epidemiological data from the COVID-19 outbreak.",,"[{'operation': [{'term': 'Regression analysis', 'uri': 'http://edamontology.org/operation_3659'}, {'term': 'Visualisation', 'uri': 'http://edamontology.org/operation_0337'}]}]",https://www.mathworks.com/matlabcentral/fileexchange/75016-covid19-data-fitting-with-linear-and-nonlinear-regression,2021-05-24T07:27:36Z,COVID19 Data Fitting,Kigaard,,['Library'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]",private,"[{'name': 'Lorand Gabriel Parajdi', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/14104325-lorand-gabriel-parajdi'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),"[{'type': ['Other'], 'url': 'https://github.com/CSSEGISandData/COVID-19'}]",,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/28a46d79-b9ab-44e5-b0ab-8fa0edc10320/4a4a2fa2-a078-4134-bbee-b72ba7609cae/images/screenshot.png'}]",['1.0.3'],,,,,,,
167,2021-05-05T11:03:48Z,biotools:fitviruscv19-state,fitviruscv19-state,"['MATLAB', 'File Exchange', 'COVID-19']",,Estimation of coronavirus COVID-19 epidemic evaluation by the SIR model. Code receives and plots data for the US obtained over the web.,,"[{'operation': [{'term': 'Visualisation', 'uri': 'http://edamontology.org/operation_0337'}]}]",https://www.mathworks.com/matlabcentral/fileexchange/74813-fitviruscv19_state-united-states-covid-19-sir-model,2021-05-23T12:09:52Z,fitVirusCV19-state,Kigaard,,['Library'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]",private,"[{'name': 'JM2', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/10845200-jm2'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),"[{'type': ['Other'], 'url': 'https://www.mathworks.com/matlabcentral/fileexchange/74658-fitviruscovid19?s_tid=prof_contriblnk'}]",,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/e6a38052-3e91-48df-87d8-67ba6a703294/5a99a549-735e-4c7a-9f3a-2e1a6bfb3071/images/screenshot.png'}]",['1.2.6'],,,,,,,
168,2021-05-05T11:04:54Z,biotools:fitviruscv19v3,fitviruscv19v3,"['MATLAB', 'File Exchange', 'COVID-19']",,Estimation of coronavirus COVID-19 epidemic evaluation by the SIR model. Code receives and plots most recent data from HDX.,,"[{'operation': [{'term': 'Visualisation', 'uri': 'http://edamontology.org/operation_0337'}, {'term': 'Regression analysis', 'uri': 'http://edamontology.org/operation_3659'}]}]",https://www.mathworks.com/matlabcentral/fileexchange/74676-fitviruscv19v3-covid-19-sir-model,2021-05-24T07:28:34Z,fitVirusCV19v3,Kigaard,,['Library'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}, {'term': 'Imaging', 'uri': 'http://edamontology.org/topic_3382'}]",private,"[{'name': 'JM2', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/10845200-jm2'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),"[{'type': ['Other'], 'url': 'https://www.mathworks.com/matlabcentral/fileexchange/74658-fitviruscovid19?s_tid=prof_contriblnk'}]",,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/58b94d14-617e-497f-a489-1ea98dcbc261/e934b9f0-60d9-4384-8a29-51f043bee209/images/screenshot.png'}]",['3.4.8'],,,,,,,
169,2021-05-05T11:06:26Z,biotools:covid19-modeling,covid19-modeling,"['MATLAB', 'File Exchange', 'COVID-19']",,This model was created based off of fitVirus. This is a data-driven model that obtains up to date data and predicts the spread of COVID-19.,,,https://www.mathworks.com/matlabcentral/fileexchange/74632-covid-19-modeling,2021-05-24T11:19:57Z,COVID19 Modeling,Kigaard,,['Library'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Pathology', 'uri': 'http://edamontology.org/topic_0634'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Mathematics', 'uri': 'http://edamontology.org/topic_3315'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]",private,"[{'name': 'JM2', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/10845200-jm2'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),,,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/f93c0c94-537a-455e-9a7b-889326ca0440/50d6a365-b2ba-4e8f-ae36-ab70afc2f19a/images/screenshot.png'}]",['3.6.3'],,,,,,,
170,2021-05-05T11:10:58Z,biotools:recover,recover,"['MATLAB', 'File Exchange', 'COVID-19']",,Country and US state-level forecasts for COVID-19 using heterogeneous infection rate model- Data-driven identification of unreported case,,"[{'operation': [{'term': 'Ancestral reconstruction', 'uri': 'http://edamontology.org/operation_3745'}]}]",https://www.mathworks.com/matlabcentral/fileexchange/75281-recover,2021-05-22T14:22:09Z,ReCOVER,zsmag19,,['Library'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Machine learning', 'uri': 'http://edamontology.org/topic_3474'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]",private,"[{'name': 'Ajitesh Srivastava', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/4952978-ajitesh-srivastava'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),"[{'type': ['Repository'], 'url': 'https://github.com/scc-usc/ReCOVER-COVID-19'}]",,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/16cd81fc-f55c-486d-b4c6-cc7f8e9a2fe1/72cd7487-ab2a-4168-9883-d883be5d1bcd/images/screenshot.png'}]",['2.01'],,,,,,,
171,2021-05-05T11:05:35Z,biotools:corona-exponential-fit,corona-exponential-fit,"['MATLAB', 'File Exchange', 'COVID-19']",,Fit Corona / COVID cases of your own country with this simple script. Data is updated every day.,,,https://www.mathworks.com/matlabcentral/fileexchange/74588-corona-exponential-fit-for-any-country-using-latest-data,2021-05-24T08:00:56Z,Corona Exponential Fit For Any Country Using Latest Data,Kigaard,,['Library'],"[{'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]",private,"[{'name': 'Tom Viering', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/9176402-tom-viering'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),"[{'type': ['Repository'], 'url': 'https://github.com/tomviering/coronaNL'}, {'type': ['Issue tracker'], 'url': 'https://github.com/tomviering/coronaNL/issues'}]",,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/4378bdfa-093b-4fbd-b897-f37fe9cfde6b/983e1c2b-0302-4b7e-af59-21f93cef9aff/images/screenshot.png'}]",['1.0.2'],,,,,,,
172,2021-05-05T11:09:48Z,biotools:covid-gui,covid-gui,"['MATLAB', 'File Exchange', 'COVID-19']",,"This graphic interface displays the covid time series (cases, deaths, vaccinations and much more) in many selectable manners.",,"[{'operation': [{'term': 'DNA vaccine design', 'uri': 'http://edamontology.org/operation_0560'}, {'term': 'Epitope mapping', 'uri': 'http://edamontology.org/operation_0416'}]}]",https://www.mathworks.com/matlabcentral/fileexchange/74973-covid-gui,2021-05-23T11:59:42Z,Covid GUI,zsmag19,,['Library'],"[{'term': 'Public health and epidemiology', 'uri': 'http://edamontology.org/topic_3305'}, {'term': 'Biomedical science', 'uri': 'http://edamontology.org/topic_3344'}, {'term': 'Biology', 'uri': 'http://edamontology.org/topic_3070'}]",private,"[{'name': 'Peter Seibold', 'typeEntity': 'Person', 'typeRole': ['Primary contact'], 'url': 'https://www.mathworks.com/matlabcentral/profile/2474090-peter-seibold'}]",['MATLAB'],,Open access (with restrictions),Free of charge (with restrictions),"[{'type': ['Other'], 'url': 'https://github.com/owid/covid-19-data'}, {'type': ['Other'], 'url': 'https://github.com/owid/covid-19-data/raw/master/public/data/owid-covid-data.csv'}, {'type': ['Other'], 'url': 'https://github.com/owid/covid-19-data/blob/master/public/data/owid-covid-codebook.csv'}]",,"['Windows', 'Linux', 'Mac']","[{'type': 'Screenshot', 'url': 'https://www.mathworks.com//matlabcentral/mlc-downloads/downloads/61a8b9af-0c0d-496b-a770-03286194d12b/9f3c5893-1440-4405-9ea9-a5ebc494a529/images/1612173012.jpg'}]",['3.0.3'],,,,,,,
173,2020-10-01T09:40:44Z,biotools:bionda,bionda,"['COVID-19', 'de.NBI', 'BioInfra.Prot']",tool,"The BIONDA biomarker database provides structured information on all biomarker candidates published in PubMed articles. There is no limitation to any kind of diseases. To this end, PubMed article abstracts and renowned databases such as UniProt and Human Disease Ontology are used as sources for BIONDA’s database entries. These are acquired automatically and updated regularly using text mining methods. BIONDA is available freely via a user-friendly web interface. As a specific characteristic, BIONDA’s database entries are rated by a scoring approach estimating biomarker reliability.","[{'note': 'Documentation and help page for biomarker database BIONDA. The documentation contains general information, information about us and technical aspects as well as tutorials for search and curaation in BIONDA. The curation page and the feedback page can also be reached from there.', 'type': ['Training material', 'General', 'User manual', 'Contributions policy'], 'url': 'http://bionda.mpc.ruhr-uni-bochum.de/help.php'}]","[{'input': [{'data': {'term': 'Ontology data', 'uri': 'http://edamontology.org/data_2353'}, 'format': [{'term': 'XML', 'uri': 'http://edamontology.org/format_2332'}]}, {'data': {'term': 'Accession', 'uri': 'http://edamontology.org/data_2091'}, 'format': [{'term': 'Textual format', 'uri': 'http://edamontology.org/format_2330'}]}, {'data': {'term': 'Identifier (by type of data)', 'uri': 'http://edamontology.org/data_0976'}, 'format': [{'term': 'Textual format', 'uri': 'http://edamontology.org/format_2330'}]}, {'data': {'term': 'UniProt keyword', 'uri': 'http://edamontology.org/data_2007'}, 'format': [{'term': 'Textual format', 'uri': 'http://edamontology.org/format_2330'}]}, {'data': {'term': 'Name', 'uri': 'http://edamontology.org/data_2099'}, 'format': [{'term': 'Textual format', 'uri': 'http://edamontology.org/format_2330'}]}], 'operation': [{'term': 'Named-entity and concept recognition', 'uri': 'http://edamontology.org/operation_3280'}, {'term': 'Relation extraction', 'uri': 'http://edamontology.org/operation_3625'}, {'term': 'Database search', 'uri': 'http://edamontology.org/operation_2421'}, {'term': 'Text mining', 'uri': 'http://edamontology.org/operation_0306'}, {'term': 'Query and retrieval', 'uri': 'http://edamontology.org/operation_0224'}], 'output': [{'data': {'term': 'Text data', 'uri': 'http://edamontology.org/data_2526'}, 'format': [{'term': 'Textual format', 'uri': 'http://edamontology.org/format_2330'}]}, {'data': {'term': 'Text data', 'uri': 'http://edamontology.org/data_2526'}, 'format': [{'term': 'HTML', 'uri': 'http://edamontology.org/format_2331'}]}]}]",http://bionda.mpc.rub.de/start.php,2020-10-06T09:46:10Z,BIONDA - Biomarker Database,BioInfra.Prot,,"['Database portal', 'Web service']","[{'term': 'Bioinformatics', 'uri': 'http://edamontology.org/topic_0091'}, {'term': 'Biomarkers', 'uri': 'http://edamontology.org/topic_3360'}, {'term': 'Biological databases', 'uri': 'http://edamontology.org/topic_3071'}, {'term': 'Proteins', 'uri': 'http://edamontology.org/topic_0078'}, {'term': 'Proteomics', 'uri': 'http://edamontology.org/topic_0121'}, {'term': 'Literature and language', 'uri': 'http://edamontology.org/topic_3068'}]",private,"[{'email': 'michael.turewicz@rub.de', 'name': 'Ruhr-Universitaet Bochum, Medizinisches Proteom-Center (MPC)', 'typeRole': ['Contributor']}, {'email': 'anika.frericks@rub.de', 'name': 'Ruhr-Universitaet Bochum, Medizinisches Proteom-Center (MPC)', 'typeRole': ['Developer']}, {'name': 'bioinfoservice@rub.de', 'typeEntity': 'Division', 'typeRole': ['Primary contact']}]","['PHP', 'JavaScript']",CC-BY-4.0,Open access (with restrictions),Free of charge,"[{'type': ['Software catalogue'], 'url': 'https://www.ruhr-uni-bochum.de/mpc/software/mature/index.html.en#BIONDA'}, {'type': ['Software catalogue'], 'url': 'https://www.denbi.de/services/920-bionda-database-for-biomarker-disease-relationships'}, {'type': ['Service'], 'url': 'http://bionda.mpc.rub.de/start.php'}]",,"['Mac', 'Linux', 'Windows']",,['1..1.10'],['Germany'],,Mature,,,,['Proteomics']
174,2020-12-08T16:44:30Z,biotools:pipprofiler,pipprofiler,"['COVID-19', 'ELIXIR-FR', 'FR']",,PIPprofileR is a tool to easily generate and explore Profiles of Percent Identical Positions from a fasta file (nucloetide or peptide sequences).,,,https://github.com/IFB-ElixirFr/PIPprofileR,2020-12-10T15:31:52Z,PIPprofileR,thomasdenecker,,,,group,,['R'],BSD-3-Clause,Open access,Free of charge,,"['jvanheld', 'thomasdenecker']","['Mac', 'Linux', 'Windows']",,,['France'],,Emerging,1.0,,,
